customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
1919-RTPQD,DSL,No,No,No,No,No,No
5214-NLTIT,Fiber optic,No,No,Yes,No,No,Yes
3345-PBBFH,DSL,No,Yes,No,No,No,No
5055-BRMNE,Fiber optic,Yes,No,No,Yes,Yes,Yes
9189-JWSHV,Fiber optic,No,No,No,No,Yes,Yes
2190-PHBHR,Fiber optic,Yes,Yes,No,No,No,Yes
0746-JTRFU,DSL,No,No,No,No,No,No
5208-FVQKB,DSL,Yes,Yes,No,Yes,No,Yes
7184-LRUUR,DSL,No,Yes,Yes,No,Yes,No
6627-CFOSN,Fiber optic,Yes,Yes,Yes,No,No,Yes
7247-XOZPB,DSL,Yes,No,Yes,Yes,Yes,No
6211-WWLTF,Fiber optic,Yes,No,Yes,No,Yes,Yes
4826-TZEVA,Fiber optic,No,Yes,No,No,No,No
9138-EFSMO,Fiber optic,No,No,No,No,No,Yes
0576-WNXXC,Fiber optic,No,Yes,Yes,No,No,Yes
4632-XJMEX,DSL,Yes,Yes,No,Yes,No,No
8910-LEDAG,Fiber optic,No,No,No,No,No,No
3452-GWUIN,Fiber optic,No,No,No,No,Yes,Yes
2716-GFZOR,Fiber optic,Yes,Yes,Yes,No,No,No
4628-CTTLA,DSL,No,Yes,No,No,Yes,No
3192-LNKRK,Fiber optic,No,No,Yes,No,Yes,No
4439-YRNVD,DSL,No,Yes,No,Yes,No,No
6834-NXDCA,DSL,No,No,No,No,No,No
2208-UGTGR,Fiber optic,No,Yes,No,No,Yes,Yes
3005-TYFRD,Fiber optic,No,Yes,Yes,No,Yes,Yes
8670-MEFCP,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5597-GLBUC,Fiber optic,No,No,Yes,No,Yes,No
7278-CKDNC,Fiber optic,No,Yes,No,No,No,No
2748-MYRVK,Fiber optic,No,Yes,No,No,Yes,Yes
8450-UYIBU,DSL,No,No,Yes,No,Yes,No
2969-VAPYH,DSL,Yes,Yes,No,Yes,No,No
4822-YCXMX,Fiber optic,No,No,No,No,No,Yes
7181-OQCUT,Fiber optic,Yes,No,Yes,No,Yes,Yes
8474-UMLNT,DSL,Yes,Yes,No,Yes,No,Yes
9821-POOTN,Fiber optic,No,No,No,No,No,No
6559-ILWKJ,DSL,No,Yes,No,No,Yes,Yes
0187-QSXOE,Fiber optic,No,No,No,No,Yes,Yes
7733-UDMTP,DSL,No,Yes,Yes,No,Yes,Yes
2649-HWLYB,DSL,Yes,No,Yes,Yes,No,Yes
4229-CZMLL,Fiber optic,No,No,No,No,No,No
6904-JLBGY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1685-VAYJF,DSL,No,No,No,No,No,No
6917-YACBP,Fiber optic,Yes,Yes,Yes,No,No,No
5049-MUBWG,DSL,Yes,No,No,Yes,Yes,Yes
4223-WOZCM,DSL,No,No,Yes,No,No,No
0769-MURVM,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9253-VIFJQ,DSL,Yes,Yes,Yes,No,No,No
7030-FZTFM,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9741-YLNTD,Fiber optic,No,No,No,Yes,No,Yes
5120-ZBLAI,DSL,No,No,Yes,No,Yes,Yes
1194-BHJYC,DSL,Yes,No,Yes,Yes,Yes,Yes
3663-MITLP,Fiber optic,No,Yes,Yes,No,Yes,Yes
0906-QVPMS,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7858-GTZSP,Fiber optic,No,No,No,No,No,Yes
3285-UCQVC,DSL,No,No,No,Yes,No,No
3470-BTGQO,DSL,No,No,No,No,No,No
1209-VFFOC,DSL,Yes,Yes,Yes,Yes,No,Yes
8224-DWCKX,Fiber optic,No,No,No,No,No,No
5482-PLVPE,DSL,No,No,No,No,No,No
4553-DVPZG,Fiber optic,No,No,Yes,No,Yes,Yes
4902-OHLSK,Fiber optic,No,No,No,Yes,Yes,Yes
6917-IAYHD,DSL,No,Yes,No,Yes,No,No
0495-ZBNGW,Fiber optic,No,No,Yes,No,No,No
7572-KPVKK,Fiber optic,No,No,Yes,Yes,Yes,Yes
2357-COQEK,Fiber optic,No,No,Yes,Yes,Yes,Yes
7103-ZGVNT,DSL,Yes,Yes,No,Yes,Yes,No
3737-GCSPV,Fiber optic,Yes,No,No,Yes,Yes,No
2027-WKXMW,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1768-HNVGJ,DSL,Yes,No,No,Yes,No,Yes
5934-RMPOV,Fiber optic,No,No,No,No,No,Yes
4088-YLDSU,Fiber optic,No,No,Yes,Yes,Yes,Yes
8316-BBQAY,DSL,Yes,No,Yes,Yes,Yes,Yes
4395-PZMSN,Fiber optic,No,Yes,No,No,No,Yes
6427-FEFIG,DSL,Yes,No,Yes,No,Yes,Yes
0017-IUDMW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8706-HRADD,DSL,Yes,No,No,Yes,Yes,No
9955-QOPOY,DSL,No,Yes,Yes,Yes,Yes,Yes
4385-ZKVNW,DSL,No,Yes,No,Yes,No,No
5446-DKWYW,DSL,No,No,Yes,No,Yes,No
2034-CGRHZ,Fiber optic,No,Yes,Yes,No,Yes,Yes
5797-APWZC,Fiber optic,No,No,No,No,Yes,Yes
3683-QKIUE,DSL,No,No,No,Yes,No,No
4228-ZGYUW,Fiber optic,No,Yes,No,No,No,Yes
9031-ZVQPT,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2990-IAJSV,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8107-KNCIM,Fiber optic,No,No,No,No,No,No
5176-LDKUH,Fiber optic,No,Yes,No,No,No,No
6480-YAGIY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4029-HPFVY,Fiber optic,No,No,No,No,No,No
3519-ZKXGG,Fiber optic,No,No,No,No,No,No
5457-COLHT,DSL,Yes,Yes,No,Yes,Yes,Yes
6416-TVAIH,Fiber optic,No,No,No,No,No,No
5451-YHYPW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5108-ADXWO,Fiber optic,Yes,No,No,No,No,No
7998-WNZEM,DSL,Yes,Yes,Yes,Yes,No,Yes
3066-RRJIO,Fiber optic,No,No,No,No,No,No
4664-NJCMS,DSL,Yes,No,Yes,Yes,Yes,Yes
7629-WFGLW,Fiber optic,Yes,Yes,Yes,Yes,No,No
6715-OFDBP,DSL,No,No,Yes,No,Yes,Yes
6481-LXPWL,DSL,No,Yes,Yes,No,No,No
1567-DSCIC,Fiber optic,No,Yes,Yes,No,Yes,No
2150-UWTFY,DSL,Yes,Yes,Yes,No,No,No
9362-MWODR,DSL,Yes,No,No,Yes,Yes,No
5153-LXKDT,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5161-UBZXI,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
1020-JPQOW,Fiber optic,No,Yes,Yes,Yes,No,No
7919-ZODZZ,DSL,No,Yes,Yes,No,No,Yes
0565-JUPYD,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
6867-ACCZI,DSL,Yes,Yes,Yes,Yes,No,Yes
5939-XAIXZ,DSL,No,No,Yes,No,No,No
9054-FOWNV,Fiber optic,No,No,Yes,No,Yes,No
2683-BPJSO,Fiber optic,Yes,Yes,No,No,No,No
2157-MXBJS,DSL,No,No,Yes,No,Yes,Yes
9732-EQMWY,Fiber optic,No,Yes,Yes,No,Yes,Yes
9360-AHGNL,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5269-NRGDP,DSL,No,No,Yes,Yes,Yes,Yes
6195-MELTI,DSL,No,Yes,No,Yes,No,No
5485-WUYWF,DSL,Yes,No,Yes,No,Yes,No
2121-JAFOM,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8818-DOPVL,Fiber optic,No,Yes,Yes,No,Yes,Yes
2632-UCGVD,Fiber optic,No,No,No,Yes,Yes,Yes
5445-PZWGX,Fiber optic,Yes,Yes,No,Yes,No,Yes
1227-UDMZR,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5198-HQAEN,Fiber optic,No,Yes,No,Yes,Yes,No
9170-CCKOU,Fiber optic,Yes,Yes,Yes,No,No,No
2167-FQSTQ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3814-MLAXC,Fiber optic,No,No,No,Yes,No,No
1226-UDFZR,DSL,No,Yes,No,No,No,No
6821-JPCDC,Fiber optic,No,Yes,Yes,No,Yes,Yes
8582-KRHPJ,DSL,Yes,Yes,No,No,No,No
5811-IWXYM,Fiber optic,No,No,Yes,No,Yes,Yes
7044-YAACC,Fiber optic,No,No,No,No,No,No
8189-XRIKE,Fiber optic,No,No,No,No,Yes,Yes
1506-YJTYT,DSL,Yes,Yes,No,Yes,Yes,No
4123-DVHPH,Fiber optic,Yes,No,No,No,No,Yes
6425-YQLLO,Fiber optic,No,No,Yes,Yes,Yes,Yes
5442-UTCVD,Fiber optic,No,No,Yes,No,No,Yes
7734-DBOAI,DSL,No,No,No,Yes,Yes,No
2789-CZANW,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2091-RFFBA,Fiber optic,No,No,No,No,No,No
2114-MGINA,Fiber optic,No,No,No,No,Yes,Yes
7596-LDUXP,Fiber optic,Yes,No,No,No,Yes,No
3740-RLMVT,DSL,Yes,Yes,No,Yes,No,No
4489-SNOJF,DSL,Yes,No,Yes,Yes,Yes,No
2192-OZITF,DSL,Yes,No,No,Yes,No,Yes
5651-CPDND,DSL,No,No,No,No,No,No
2186-QZEYA,DSL,Yes,Yes,No,No,No,No
9134-WYRVP,Fiber optic,Yes,No,No,No,Yes,No
2931-SVLTV,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6899-PPEEA,Fiber optic,No,No,No,No,Yes,Yes
7504-UWHNB,Fiber optic,No,No,No,No,No,No
2582-FFFZR,DSL,No,No,Yes,No,Yes,Yes
8908-NMQTX,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2187-LZGPL,DSL,No,Yes,No,No,No,Yes
1431-AIDJQ,DSL,No,Yes,Yes,Yes,Yes,Yes
6288-LBEAR,Fiber optic,No,Yes,No,Yes,No,No
4597-NUCQV,Fiber optic,No,Yes,No,No,Yes,Yes
9019-QVLZD,Fiber optic,No,No,No,No,Yes,No
8413-YNHNV,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4369-NYSCF,DSL,No,Yes,No,Yes,Yes,Yes
6333-YDVLT,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5599-HVLTW,Fiber optic,No,No,Yes,No,No,No
7394-LWLYN,Fiber optic,No,No,No,No,No,No
3707-LRWZD,Fiber optic,No,No,No,No,Yes,No
6873-UDNLD,DSL,Yes,No,Yes,No,No,Yes
1455-ESIQH,Fiber optic,No,No,No,No,Yes,Yes
0958-YHXGP,Fiber optic,No,No,No,No,No,No
1101-SSWAG,DSL,No,No,No,No,No,No
2979-SXESE,Fiber optic,Yes,No,Yes,No,Yes,No
4013-TLDHQ,Fiber optic,No,Yes,Yes,No,No,No
4194-FJARJ,DSL,Yes,No,No,Yes,No,No
5325-UWTWJ,Fiber optic,Yes,Yes,No,Yes,No,No
3969-GYXEL,Fiber optic,Yes,No,No,No,No,No
9208-OLGAQ,Fiber optic,No,No,Yes,No,No,Yes
3244-CQPHU,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2674-MLXMN,Fiber optic,No,Yes,No,No,Yes,Yes
9708-HPXWZ,DSL,No,No,Yes,Yes,Yes,No
6992-TKNYO,DSL,No,No,Yes,Yes,No,Yes
4468-YDOVK,DSL,No,No,No,Yes,No,No
3754-DXMRT,DSL,No,No,No,No,No,No
5792-JALQC,DSL,Yes,No,Yes,No,No,No
7130-VTEWQ,Fiber optic,No,No,No,No,No,No
2200-DSAAL,DSL,No,Yes,Yes,No,Yes,Yes
9351-LZYGF,DSL,Yes,Yes,No,Yes,No,No
4366-CTOUZ,Fiber optic,No,Yes,No,Yes,Yes,Yes
7903-CMPEY,Fiber optic,Yes,No,No,No,No,No
1518-OMDIK,DSL,No,No,No,No,No,No
0595-ITUDF,Fiber optic,Yes,Yes,Yes,No,No,No
6996-KNSML,Fiber optic,No,No,Yes,No,No,No
0096-BXERS,DSL,No,No,No,No,No,No
6253-WRFHY,DSL,No,No,No,No,Yes,Yes
9133-AYJZG,Fiber optic,No,Yes,No,No,Yes,Yes
2675-OTVVJ,Fiber optic,Yes,No,No,No,Yes,No
8680-CGLTP,DSL,Yes,Yes,No,Yes,No,No
5018-GWURO,Fiber optic,No,No,No,No,Yes,No
6741-QRLUP,DSL,Yes,Yes,Yes,Yes,No,Yes
4737-HOBAX,DSL,No,No,Yes,Yes,Yes,Yes
0537-QYZZN,Fiber optic,Yes,No,No,No,No,No
3340-QBBFM,DSL,No,No,Yes,Yes,No,No
1704-NRWYE,Fiber optic,No,No,No,No,Yes,No
2592-SEIFQ,DSL,No,No,No,No,No,No
8200-KLNYW,DSL,Yes,No,Yes,Yes,Yes,Yes
9896-UYMIE,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0853-NWIFK,Fiber optic,Yes,Yes,No,No,Yes,Yes
8212-CRQXP,Fiber optic,No,No,No,No,Yes,No
7691-XVTZH,Fiber optic,No,No,Yes,No,Yes,No
7481-ATQQS,Fiber optic,No,No,Yes,No,No,Yes
2277-VWCNI,DSL,No,No,No,No,No,No
1088-CNNKB,DSL,Yes,Yes,Yes,Yes,No,Yes
8642-GVWRF,Fiber optic,No,Yes,Yes,No,No,No
3400-ESFUW,DSL,Yes,Yes,No,Yes,No,No
1482-OXZSY,Fiber optic,Yes,No,No,No,Yes,Yes
0377-JBKKT,DSL,Yes,Yes,No,Yes,No,No
5778-BVOFB,DSL,No,No,No,Yes,Yes,No
2057-ZBLPD,Fiber optic,No,No,No,No,No,Yes
0228-MAUWC,DSL,No,No,Yes,Yes,No,No
5502-RLUYV,Fiber optic,No,Yes,Yes,No,Yes,Yes
0023-HGHWL,DSL,No,No,No,No,No,No
7663-YJHSN,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
4915-BFSXL,DSL,Yes,No,Yes,No,Yes,No
3086-RUCRN,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
5215-LNLDJ,DSL,No,No,No,No,No,No
7576-JMYWV,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
9039-RBEEE,DSL,Yes,Yes,No,Yes,Yes,No
0257-KXZGU,DSL,No,Yes,Yes,No,No,No
1307-ATKGB,Fiber optic,No,Yes,Yes,No,No,Yes
8417-FMLZI,Fiber optic,No,Yes,No,No,No,Yes
3714-XPXBW,DSL,Yes,Yes,Yes,Yes,Yes,No
2824-DXNKN,DSL,Yes,No,Yes,No,Yes,No
5227-JSCFE,DSL,Yes,Yes,Yes,Yes,No,No
0848-ZGQIJ,Fiber optic,No,Yes,No,No,Yes,Yes
3621-CHYVB,DSL,Yes,No,Yes,Yes,No,Yes
1792-UXAFY,Fiber optic,No,Yes,Yes,No,Yes,No
0420-TXVSG,DSL,Yes,Yes,Yes,No,No,No
6217-TOWGS,DSL,No,Yes,No,No,Yes,Yes
0515-YPMCW,Fiber optic,No,No,No,No,No,No
0378-XSZPU,DSL,Yes,Yes,Yes,No,No,No
1544-JJMYL,DSL,Yes,No,Yes,Yes,Yes,No
4636-JGAAI,Fiber optic,No,Yes,No,No,No,Yes
6874-SGLHU,Fiber optic,No,Yes,No,No,Yes,Yes
5951-AOFIH,DSL,No,Yes,Yes,No,Yes,No
4729-XKASR,DSL,No,No,No,No,No,No
3059-NGMXB,DSL,Yes,Yes,No,No,No,Yes
8652-YHIYU,Fiber optic,No,No,No,Yes,No,No
5278-PNYOX,Fiber optic,No,No,Yes,Yes,Yes,Yes
5449-FIBXJ,Fiber optic,No,No,Yes,Yes,Yes,Yes
3486-HOOGQ,DSL,Yes,Yes,Yes,Yes,Yes,No
5061-PBXFW,DSL,Yes,Yes,No,Yes,No,No
8630-FJLIB,Fiber optic,No,No,No,No,No,No
3891-NLXJB,DSL,Yes,Yes,No,Yes,No,No
4749-OJKQU,Fiber optic,No,No,No,No,No,No
0577-WHMEV,Fiber optic,Yes,Yes,Yes,No,No,No
5453-AXEPF,Fiber optic,No,Yes,No,No,No,No
3639-XJHKQ,DSL,Yes,Yes,Yes,No,No,No
3716-LRGXK,Fiber optic,No,No,Yes,No,Yes,Yes
3397-AVTKU,DSL,No,Yes,No,No,No,Yes
9837-BMCLM,Fiber optic,No,No,No,No,Yes,No
2672-OJQZP,DSL,No,No,No,No,No,No
3134-DSHVC,Fiber optic,Yes,Yes,Yes,No,Yes,No
6161-UUUTA,Fiber optic,No,No,No,No,Yes,No
7821-DPRQE,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6543-XRMYR,Fiber optic,No,Yes,No,No,Yes,Yes
2001-EWBQU,Fiber optic,No,Yes,Yes,No,Yes,Yes
4925-LMHOK,DSL,No,Yes,No,Yes,No,No
1608-GMEWB,Fiber optic,No,No,No,No,Yes,Yes
6695-AMZUF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1455-UGQVH,Fiber optic,No,No,Yes,No,Yes,Yes
8280-MQRQN,DSL,No,No,Yes,No,No,No
7611-YKYTC,Fiber optic,Yes,No,No,No,No,No
2037-SGXHH,Fiber optic,No,Yes,Yes,No,Yes,No
3178-FESZO,Fiber optic,No,Yes,No,No,Yes,Yes
0365-GXEZS,Fiber optic,No,No,Yes,Yes,No,No
0082-OQIQY,Fiber optic,No,No,No,Yes,Yes,Yes
6087-MVHJH,Fiber optic,No,No,Yes,No,No,Yes
4603-JANFB,Fiber optic,No,No,No,No,No,No
3018-TFTSU,Fiber optic,Yes,No,Yes,No,No,No
3606-SBKRY,DSL,No,No,Yes,No,Yes,Yes
4806-KEXQR,Fiber optic,No,No,No,No,No,Yes
0667-NSRGI,DSL,No,No,Yes,Yes,No,Yes
6893-ODYYE,Fiber optic,Yes,Yes,Yes,Yes,No,No
8242-JSVBO,DSL,No,No,No,No,No,No
2479-BRAMR,Fiber optic,Yes,No,Yes,No,No,No
9541-ZPSEA,Fiber optic,Yes,No,Yes,No,No,No
2665-NPTGL,Fiber optic,No,No,Yes,No,Yes,Yes
1139-WUOAH,DSL,No,No,Yes,Yes,Yes,Yes
6937-GCDGQ,DSL,Yes,No,No,No,No,No
0988-JRWWP,DSL,No,No,No,No,Yes,No
7908-QCBCA,Fiber optic,No,No,No,No,No,No
8644-XYTSV,DSL,Yes,No,No,No,Yes,No
6711-FLDFB,Fiber optic,No,No,No,No,No,No
7465-ZZRVX,Fiber optic,No,No,No,No,No,No
7975-JMZNT,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7251-XFOIL,Fiber optic,No,No,Yes,No,No,Yes
3714-JTVOV,Fiber optic,Yes,No,No,No,No,No
8259-DZLIZ,DSL,No,Yes,No,No,No,No
0442-ZXKVS,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0225-ZORZP,Fiber optic,No,Yes,No,No,No,Yes
4702-IOQDC,Fiber optic,No,No,No,No,No,No
9489-JMTTN,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0575-CUQOV,Fiber optic,No,Yes,Yes,No,Yes,Yes
6178-KFNHS,Fiber optic,Yes,No,No,No,No,No
2830-LEWOA,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1264-BYWMS,Fiber optic,No,No,No,No,Yes,Yes
9658-WYUFB,Fiber optic,Yes,Yes,No,No,Yes,No
5329-KRDTM,DSL,No,Yes,Yes,Yes,Yes,No
7797-EJMDP,DSL,Yes,No,No,Yes,No,Yes
2013-SGDXK,Fiber optic,No,Yes,No,No,Yes,No
6368-NWMCE,DSL,No,Yes,No,Yes,No,Yes
3633-CDBUW,DSL,No,Yes,Yes,Yes,Yes,Yes
0707-HOVVN,DSL,No,Yes,Yes,Yes,Yes,No
8580-QVLOC,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3956-MGXOG,Fiber optic,No,No,No,No,No,Yes
9274-UARKJ,Fiber optic,No,Yes,No,No,Yes,No
4077-HWUYD,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2012-NWRPA,Fiber optic,No,No,Yes,No,Yes,Yes
8808-ELEHO,Fiber optic,No,No,Yes,No,No,No
0103-CSITQ,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
8671-KKKOS,DSL,Yes,Yes,No,No,Yes,No
9518-XXBXE,Fiber optic,Yes,No,No,No,No,No
3934-HXCFZ,Fiber optic,Yes,Yes,Yes,No,Yes,No
6578-KRMAW,Fiber optic,Yes,Yes,Yes,No,No,Yes
4860-IJUDE,Fiber optic,Yes,No,No,No,No,No
7666-WKRON,Fiber optic,No,No,Yes,Yes,No,No
9688-YGXVR,Fiber optic,No,Yes,Yes,No,Yes,No
0423-UDIJQ,DSL,No,No,No,Yes,No,No
4910-AQFFX,Fiber optic,No,No,Yes,No,No,No
2154-KVJFF,Fiber optic,No,Yes,No,No,No,No
5360-LJCNJ,Fiber optic,No,Yes,Yes,No,Yes,Yes
2607-FBDFF,DSL,No,No,No,Yes,No,No
9647-ERGBE,Fiber optic,No,No,Yes,No,Yes,Yes
3428-XZMAZ,Fiber optic,No,No,No,No,No,No
1100-DDVRV,DSL,No,Yes,No,No,Yes,Yes
0378-TOVMS,Fiber optic,No,No,No,Yes,No,Yes
4355-HBJHH,DSL,Yes,No,Yes,No,Yes,Yes
9058-CBREO,DSL,No,No,No,No,No,No
9029-FEGVJ,Fiber optic,No,No,Yes,No,No,No
0318-QUUOB,Fiber optic,No,No,No,No,Yes,No
6145-NNPNO,DSL,No,No,No,No,No,No
5520-FVEWJ,Fiber optic,No,Yes,Yes,No,No,No
5339-TJFEK,Fiber optic,Yes,Yes,No,No,Yes,Yes
5572-ZDXHY,Fiber optic,No,Yes,No,No,No,Yes
2074-GUHPQ,Fiber optic,No,Yes,Yes,Yes,No,No
5827-MWCZK,Fiber optic,No,Yes,No,Yes,Yes,No
5914-XRFQB,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4329-YPDDQ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3750-CKVKH,Fiber optic,No,No,No,No,No,No
5944-UGLLK,DSL,No,No,Yes,Yes,Yes,Yes
8063-GBATB,Fiber optic,No,No,No,No,No,Yes
2252-ISRNH,Fiber optic,No,No,Yes,No,Yes,No
9415-TPKRV,DSL,No,Yes,No,No,No,No
5322-TEUJK,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4547-KQRTM,Fiber optic,No,Yes,No,No,No,No
1866-DIOQZ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8375-KVTHK,Fiber optic,No,Yes,No,Yes,Yes,Yes
2697-NQBPF,Fiber optic,No,Yes,No,Yes,Yes,Yes
3709-OIJEA,Fiber optic,No,Yes,Yes,Yes,No,No
7639-SUPCW,DSL,Yes,No,No,No,No,No
0599-XNYDO,Fiber optic,No,No,No,No,No,No
6377-WHAOX,Fiber optic,No,Yes,Yes,No,Yes,Yes
8999-XXGNS,Fiber optic,No,Yes,Yes,No,Yes,Yes
0471-ARVMX,Fiber optic,Yes,No,Yes,No,Yes,Yes
7766-CLTIC,DSL,No,No,No,Yes,No,Yes
5650-YLIBA,Fiber optic,No,Yes,No,No,No,No
6122-LJADA,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2400-XIWIO,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7524-VRLPL,DSL,Yes,No,Yes,Yes,No,Yes
1069-XAIEM,Fiber optic,No,No,No,No,No,Yes
7569-NMZYQ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5201-USSQZ,Fiber optic,No,No,No,Yes,No,Yes
2105-PHWON,Fiber optic,No,No,Yes,Yes,No,Yes
4884-TVUQF,Fiber optic,Yes,No,Yes,Yes,No,Yes
4658-HCOHW,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2211-RMNHO,DSL,No,Yes,Yes,Yes,Yes,Yes
2432-TFSMK,Fiber optic,No,No,Yes,No,Yes,No
3440-JPSCL,Fiber optic,No,No,Yes,Yes,Yes,Yes
4929-ROART,DSL,Yes,No,No,No,No,No
1834-ABKHQ,DSL,No,No,Yes,No,No,No
1741-WTPON,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3932-IJWDZ,Fiber optic,No,No,Yes,Yes,Yes,Yes
3594-KADLU,DSL,Yes,No,No,Yes,No,No
8065-BVEPF,Fiber optic,No,Yes,Yes,No,Yes,Yes
3796-ENZGF,DSL,No,Yes,No,Yes,No,Yes
2853-CWQFQ,DSL,No,No,No,Yes,No,Yes
0813-TAXXS,DSL,No,No,Yes,No,Yes,Yes
2519-TWKFS,DSL,No,No,No,Yes,No,No
2889-FPWRM,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6723-CEGQI,DSL,No,Yes,No,Yes,Yes,No
6987-XQSJT,Fiber optic,No,Yes,No,No,No,No
9499-XPZXM,DSL,Yes,Yes,No,Yes,No,No
4338-EYCER,DSL,No,No,No,No,Yes,No
6350-XFYGW,Fiber optic,No,No,Yes,No,Yes,Yes
4290-BSXUX,Fiber optic,No,No,No,Yes,No,No
8513-OLYGY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0311-QYWSS,DSL,Yes,No,No,No,No,No
8705-DWKTI,Fiber optic,No,No,Yes,No,No,Yes
8755-IWJHN,Fiber optic,No,Yes,Yes,No,No,Yes
0325-XBFAC,Fiber optic,No,No,Yes,No,Yes,Yes
4480-QQRHC,Fiber optic,No,No,Yes,No,No,No
0929-PECLO,Fiber optic,No,No,Yes,No,No,Yes
3680-CTHUH,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1202-KKGFU,DSL,Yes,No,No,Yes,No,No
1852-XEMDW,DSL,Yes,Yes,Yes,No,No,No
2462-XIIJB,Fiber optic,No,No,Yes,No,Yes,No
9470-YFUYI,DSL,Yes,Yes,No,Yes,Yes,No
7817-BOQPW,Fiber optic,No,No,No,No,No,No
7402-EYFXX,Fiber optic,No,No,No,No,Yes,Yes
1853-UDXBW,Fiber optic,No,No,No,No,No,No
9895-VFOXH,DSL,No,No,No,No,No,No
5458-CQJTA,DSL,Yes,No,No,Yes,Yes,Yes
1230-QAJDW,DSL,No,No,No,Yes,Yes,No
5701-ZIKJE,DSL,No,No,No,Yes,No,No
5219-YIPTK,Fiber optic,No,Yes,Yes,No,Yes,Yes
5032-MIYKT,Fiber optic,No,No,No,No,No,No
7396-VJUZB,DSL,No,No,No,No,No,No
9717-QEBGU,Fiber optic,No,No,No,No,No,No
5172-RKOCB,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
3540-RZJYU,Fiber optic,Yes,No,No,No,Yes,No
2091-MJTFX,DSL,No,No,No,Yes,Yes,Yes
5985-TBABQ,DSL,Yes,No,No,No,Yes,Yes
9800-ONTFE,Fiber optic,No,No,No,No,No,No
6743-HHQPF,DSL,No,No,No,No,No,No
8455-HIRAQ,DSL,No,No,No,No,No,No
6616-AALSR,Fiber optic,Yes,No,Yes,No,Yes,Yes
9415-ZNBSX,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0722-TROQR,Fiber optic,No,No,No,No,No,No
7571-YXDAD,Fiber optic,No,No,No,No,No,No
3884-UEBXB,DSL,Yes,Yes,No,No,No,No
1791-PQHBB,DSL,Yes,No,No,No,No,Yes
8741-LQOBK,DSL,Yes,Yes,No,No,No,No
3393-FMZPV,Fiber optic,No,Yes,No,No,Yes,Yes
8082-GHXOP,DSL,No,No,No,No,No,No
6402-ZFPPI,Fiber optic,Yes,Yes,No,No,Yes,Yes
0980-FEXWF,DSL,No,No,Yes,No,No,No
7486-KSRVI,Fiber optic,No,No,No,Yes,Yes,Yes
