customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2897-DOVND,2019-12-01,No,Month-to-month,Yes,Electronic check,69.8,146.65
3082-YVEKW,2018-03-01,No,Two year,Yes,Bank transfer (automatic),77.15,1759.4
0191-EQUUH,2018-01-01,No,Two year,No,Bank transfer (automatic),35.05,844.45
7134-HBPBS,2014-02-01,No,Two year,Yes,Bank transfer (automatic),108.1,7774.05
3489-HHPFY,2019-12-01,No,Month-to-month,Yes,Electronic check,84.05,134.05
2926-JEJJC,2019-06-01,No,One year,Yes,Bank transfer (automatic),20.2,140.95
8601-QACRS,2019-07-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,50.6,249.95
4950-BDEUX,2017-03-01,No,Month-to-month,No,Electronic check,49.2,1701.65
5789-LDFXO,2018-02-01,No,One year,No,Electronic check,24.6,592.65
0508-OOLTO,2019-12-01,No,Month-to-month,Yes,Electronic check,71.65,135.75
2984-TBYKU,2014-02-01,No,Two year,Yes,Credit card (automatic),104.9,7732.65
9822-WMWVG,2016-09-01,No,Month-to-month,Yes,Electronic check,106.5,4282.4
2391-SOORI,2019-09-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,49.35,219.65
9040-KZVWO,2017-12-01,No,One year,No,Bank transfer (automatic),75.5,2018.1
2645-QTLMB,2019-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,94.25,669
4806-HIPDW,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,68.95,68.95
1548-ARAGG,2019-10-01,No,Month-to-month,Yes,Mailed check,58.5,224.85
6339-RZCBJ,2016-02-01,No,Two year,No,Credit card (automatic),78.9,3771.5
4424-TKOPW,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,93.85,196.75
4415-WNGVR,2019-02-01,No,One year,Yes,Electronic check,79.2,943.85
2522-AHJXR,2015-02-01,No,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85
0412-UCCNP,2015-07-01,No,Two year,Yes,Electronic check,59.2,3175.85
1816-FLZDK,2020-01-01,No,Month-to-month,No,Mailed check,29.15,29.15
7096-UCLNH,2020-01-01,No,Month-to-month,No,Mailed check,20.05,20.05
8443-ZRDBZ,2019-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,76.05,318.9
9136-ALYBR,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,24.45,24.45
4615-PIVVU,2016-08-01,No,Two year,No,Credit card (automatic),66.5,2762.75
8885-QSQBX,2020-01-01,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55
7479-NITWS,2019-06-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit card (automatic),89.35,631.85
8617-ENBDS,2019-11-01,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5
9385-NXKDA,2014-02-01,No,Two year,Yes,Credit card (automatic),82.65,5919.35
0430-IHCDJ,2018-11-01,No,Month-to-month,Yes,Electronic check,49.0,749.25
2959-MJHIC,2019-06-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,80.35,307.4
6674-KVJHG,2019-03-01,No,One year,No,Electronic check,25.2,245.15
1814-DKOLC,2019-09-01,No,Month-to-month,No,Mailed check,25.45,134.75
4201-JMNGR,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,55.8,55.8
9351-HXDMR,2014-02-01,No,Two year,Yes,Credit card (automatic),110.9,8240.85
3537-HPKQT,2015-07-01,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4
2129-ALKBS,2016-10-01,No,Month-to-month,Yes,Electronic check,26.2,1077.5
5821-MMEIL,2015-05-01,No,Two year,No,Bank transfer (automatic),19.9,1115.6
5960-WPXQM,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,79.05,79.05
0684-AOSIH,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,95.0,95
8260-NGFNY,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Mailed check,25.2,25.2
1309-XGFSN,2015-10-01,No,One year,Yes,Electronic check,80.85,4079.55
1866-RZZQS,2016-08-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,98.4,4187.75
6968-URWQU,2016-07-01,No,One year,Yes,Mailed check,56.35,2391.15
4742-TXUEX,2016-03-01,No,Two year,No,Bank transfer (automatic),19.3,890.5
9631-XEYKE,2019-11-01,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25
8631-NBHFZ,2014-06-01,2019-12-01 00:00:00,Two year,No,Credit card (automatic),79.4,5154.6
1335-MXCSE,2015-07-01,No,Two year,Yes,Credit card (automatic),55.25,3119.9
8873-TMKGR,2017-09-01,No,One year,No,Mailed check,19.1,529.5
8800-JOOCF,2019-02-01,No,Month-to-month,Yes,Electronic check,84.05,966.55
1469-LBJQJ,2014-08-01,No,Month-to-month,Yes,Electronic check,105.2,6936.85
4958-XCBDQ,2016-11-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,101.4,3496.3
8337-UPOAQ,2019-03-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,89.8,914.3
0064-YIJGF,2017-11-01,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929
2386-OWURY,2015-04-01,No,Month-to-month,Yes,Electronic check,95.3,5817.7
1725-IQNIY,2015-04-01,2019-10-01 00:00:00,Two year,No,Bank transfer (automatic),109.75,6110.2
0310-VQXAM,2019-05-01,No,Month-to-month,No,Mailed check,19.85,178.8
6598-RFFVI,2019-09-01,2019-11-01 00:00:00,One year,No,Credit card (automatic),19.3,28.3
3453-RTHJQ,2019-08-01,No,Month-to-month,Yes,Electronic check,69.1,435
6712-OAWRH,2017-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,91.25,2351.8
6278-FEPBZ,2019-05-01,No,Month-to-month,No,Mailed check,20.25,186.15
4280-DLSHD,2019-06-01,No,Month-to-month,Yes,Mailed check,54.75,445.85
1508-DFXCU,2019-02-01,No,Month-to-month,Yes,Electronic check,81.45,912
8614-VGMMV,2018-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,49.1,679.55
7868-BGSZA,2016-07-01,No,One year,Yes,Electronic check,80.2,3581.6
2800-QQUSO,2016-08-01,No,Month-to-month,Yes,Electronic check,100.3,4222.95
2930-UOTMB,2017-03-01,2019-10-01 00:00:00,Month-to-month,No,Credit card (automatic),65.25,1994.3
7973-DZRKH,2014-08-01,No,Two year,Yes,Credit card (automatic),90.95,5930.05
5914-DVBWJ,2018-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,85.45,1505.85
7698-YFGEZ,2020-01-01,No,Month-to-month,No,Mailed check,20.0,20
2533-QVMSK,2014-10-01,2019-11-01 00:00:00,Two year,Yes,Electronic check,94.1,5638.3
9773-PEQBZ,2019-04-01,No,Month-to-month,No,Electronic check,79.85,797.25
8644-XLFBW,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,71.65,71.65
0650-BWOZN,2018-08-01,No,Month-to-month,Yes,Electronic check,73.55,1359.45
8625-AZYZY,2017-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,104.65,2542.45
7785-RDVIG,2019-11-01,No,Month-to-month,No,Mailed check,19.3,54.7
9602-WCXPI,2015-12-01,No,One year,No,Credit card (automatic),20.15,989.05
2903-YYTBW,2020-01-01,No,Month-to-month,No,Electronic check,44.55,44.55
3620-MWJNE,2019-12-01,No,Month-to-month,Yes,Mailed check,54.45,87.3
8573-JGCZW,2018-09-01,No,One year,Yes,Bank transfer (automatic),19.65,351.55
6837-HAEVO,2014-05-01,No,Two year,Yes,Electronic check,105.0,7297.75
6701-YVNQG,2014-02-01,No,Two year,Yes,Credit card (automatic),88.7,6301.7
9306-CPCBC,2019-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,74.25,210.3
4304-XUMGI,2015-12-01,No,Two year,Yes,Bank transfer (automatic),75.15,3822.45
9504-YAZWB,2015-09-01,No,Two year,No,Mailed check,20.25,1048.45
8819-ZBYNA,2015-04-01,No,Two year,Yes,Credit card (automatic),109.1,6393.65
6174-NRBTZ,2016-04-01,No,One year,Yes,Bank transfer (automatic),30.75,1489.3
9481-IEBZY,2014-02-01,No,Month-to-month,Yes,Credit card (automatic),112.9,8061.5
1833-VGRUM,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,74.2,74.2
6137-NICCO,2019-08-01,No,Month-to-month,Yes,Mailed check,94.05,518.75
9065-ZCPQX,2014-02-01,No,Two year,No,Bank transfer (automatic),78.85,5763.15
6402-EJMWF,2019-10-01,No,Month-to-month,Yes,Mailed check,55.3,238.5
3620-EHIMZ,2015-10-01,No,Two year,No,Mailed check,19.35,1031.7
3213-VVOLG,2020-02-01,No,Two year,No,Mailed check,25.35, 
6870-ECSHE,2019-12-01,No,One year,No,Mailed check,20.45,34.8
8747-UDCOI,2014-09-01,No,Two year,No,Bank transfer (automatic),19.35,1319.95
8374-XGEJJ,2016-06-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,101.0,4388.4
2656-TABEH,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,100.2,420.2
6946-LMSQS,2017-12-01,2020-01-01 00:00:00,One year,Yes,Electronic check,89.05,2177.45
4626-OZDTJ,2015-11-01,No,One year,Yes,Credit card (automatic),78.65,3950.85
9169-BSVIN,2019-02-01,No,Month-to-month,No,Bank transfer (automatic),74.75,827.05
2325-ZUSFD,2015-01-01,2019-10-01 00:00:00,One year,Yes,Bank transfer (automatic),70.1,3913.3
8194-PEEBY,2018-02-01,No,One year,No,Mailed check,19.9,533.5
6872-HXFNF,2014-10-01,No,One year,No,Bank transfer (automatic),58.35,3756.45
3932-CMDTD,2019-08-01,2019-12-01 00:00:00,One year,Yes,Electronic check,105.65,443.9
7714-YXSMB,2017-12-01,No,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95
8387-UGUSU,2018-11-01,No,Month-to-month,No,Mailed check,20.05,284.3
1080-BWSYE,2014-10-01,No,Two year,No,Credit card (automatic),25.65,1740.8
4039-HEUNW,2016-12-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,96.5,3436.1
1194-HVAIF,2017-11-01,No,Month-to-month,No,Credit card (automatic),95.0,2462.55
0812-WUPTB,2019-10-01,2019-11-01 00:00:00,Month-to-month,No,Mailed check,70.85,70.85
3594-UVONA,2016-12-01,2019-11-01 00:00:00,One year,Yes,Credit card (automatic),85.95,3110.1
0004-TLHLJ,2019-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,73.9,280.85
1767-TGTKO,2019-06-01,No,Month-to-month,Yes,Electronic check,45.45,411.75
8439-LTUGF,2019-04-01,No,Month-to-month,Yes,Credit card (automatic),20.0,198.6
8805-JNRAZ,2019-12-01,No,Month-to-month,No,Mailed check,49.2,103.7
5089-IFSDP,2015-01-01,2019-11-01 00:00:00,Two year,Yes,Bank transfer (automatic),109.45,6144.55
6418-HNFED,2015-11-01,No,Two year,Yes,Credit card (automatic),83.25,4089.45
0206-OYVOC,2016-04-01,No,Two year,Yes,Mailed check,19.25,864.2
7291-CDTMJ,2020-01-01,No,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65
7128-GGCNO,2016-04-01,No,Month-to-month,No,Bank transfer (automatic),72.8,3249.4
0237-YFUTL,2015-12-01,No,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8
7691-KGKGP,2015-09-01,No,Month-to-month,No,Credit card (automatic),65.0,3363.8
6710-HSJRD,2015-01-01,No,Month-to-month,Yes,Electronic check,114.1,7132.15
3675-EQOZA,2019-09-01,No,Month-to-month,No,Bank transfer (automatic),20.65,93.55
0840-DCNZE,2016-03-01,No,One year,Yes,Bank transfer (automatic),86.95,4138.9
1732-FEKLD,2015-08-01,No,One year,Yes,Bank transfer (automatic),94.75,5121.75
9862-KJTYK,2018-07-01,No,Month-to-month,Yes,Credit card (automatic),25.35,566.1
0479-HMSWA,2017-12-01,No,Two year,Yes,Electronic check,105.45,2715.3
5854-KSRBJ,2014-04-01,No,Two year,No,Mailed check,25.4,1782.05
0365-BZUWY,2018-09-01,No,Month-to-month,Yes,Electronic check,102.55,1742.5
4817-VYYWS,2017-04-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,100.2,2983.8
5701-SVCWR,2020-01-01,No,Month-to-month,No,Mailed check,24.0,24
3129-AAQOU,2018-07-01,No,Two year,No,Mailed check,25.6,485.9
4922-CVPDX,2017-12-01,No,Two year,Yes,Credit card (automatic),73.5,1905.7
1396-QWFBJ,2018-01-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),74.05,1565.7
1357-BIJKI,2015-12-01,No,One year,Yes,Electronic check,98.25,4858.7
1099-BTKWT,2014-06-01,No,One year,Yes,Electronic check,54.4,3723.65
5299-SJCZT,2019-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),101.55,298.35
2018-PZKMU,2019-05-01,No,Month-to-month,No,Electronic check,103.1,970.45
7340-KEFQE,2015-11-01,No,Two year,No,Bank transfer (automatic),34.2,1782
4570-QHXHL,2019-05-01,No,Month-to-month,Yes,Electronic check,43.75,405.7
2403-BCASL,2016-07-01,2019-12-01 00:00:00,One year,Yes,Electronic check,111.95,4534.9
7392-YYPYJ,2018-04-01,No,Month-to-month,Yes,Electronic check,100.65,2415.95
2898-LSJGD,2018-01-01,2019-10-01 00:00:00,One year,Yes,Electronic check,55.95,1157.05
2223-GDSHL,2014-03-01,No,Two year,Yes,Bank transfer (automatic),116.05,8297.5
7359-PTSXY,2019-10-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,45.75,45.75
9470-RTWDV,2017-12-01,No,One year,Yes,Credit card (automatic),82.0,2083.1
2176-OSJUV,2014-03-01,No,Two year,No,Bank transfer (automatic),65.15,4681.75
9348-YVOMK,2019-10-01,No,Month-to-month,Yes,Credit card (automatic),44.8,176.2
8104-OSKWT,2019-02-01,No,Month-to-month,Yes,Electronic check,79.8,1001.2
4521-YEEHE,2018-08-01,No,Month-to-month,Yes,Electronic check,88.85,1594.75
4090-KPJIP,2019-11-01,No,Month-to-month,Yes,Electronic check,74.95,212.4
3786-WOVKF,2014-02-01,No,One year,Yes,Bank transfer (automatic),106.85,7677.4
4503-BDXBD,2018-11-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,74.95,815.5
6086-ESGRL,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Credit card (automatic),80.15,80.15
2592-HODOV,2019-01-01,No,One year,No,Credit card (automatic),19.3,259.65
3886-CERTZ,2014-01-01,2020-01-01 00:00:00,One year,Yes,Electronic check,109.25,8109.8
7995-ZHHNZ,2016-08-01,No,One year,No,Credit card (automatic),56.1,2386.85
3824-RHKVR,2018-09-01,No,Month-to-month,No,Credit card (automatic),19.7,340.35
5816-SCGFC,2019-07-01,No,Month-to-month,Yes,Mailed check,51.3,419.35
5989-AXPUC,2014-06-01,No,Two year,No,Mailed check,118.6,7990.05
4979-HPRFL,2015-06-01,No,Two year,No,Bank transfer (automatic),24.15,1402.25
8590-OHDIW,2016-12-01,No,One year,No,Mailed check,20.3,749.35
8015-IHCGW,2014-02-01,No,Two year,Yes,Electronic check,115.5,8425.15
2332-TODQS,2016-02-01,No,One year,No,Credit card (automatic),25.05,1171.5
9278-VZKCD,2015-10-01,No,Month-to-month,Yes,Electronic check,109.1,5647.95
8008-OTEZX,2017-03-01,No,One year,No,Mailed check,19.65,708.8
2773-OVBPK,2014-07-01,No,Two year,Yes,Bank transfer (automatic),111.3,7567.2
5999-LCXAO,2020-01-01,No,Month-to-month,No,Mailed check,29.9,29.9
5206-XZZQI,2015-09-01,No,Month-to-month,Yes,Mailed check,80.6,4348.1
4803-LBYPN,2017-04-01,No,Month-to-month,No,Mailed check,20.8,635.9
5759-RCVCB,2019-10-01,2020-01-01 00:00:00,Month-to-month,No,Credit card (automatic),35.2,108.95
6372-RFVNS,2019-10-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,78.8,78.8
2139-FQHLM,2018-07-01,No,Month-to-month,No,Mailed check,89.95,1682.4
8261-GWDBQ,2015-02-01,No,Two year,Yes,Bank transfer (automatic),116.05,6925.9
1093-YSWCA,2019-03-01,No,Two year,No,Credit card (automatic),19.55,223.15
8938-UMKPI,2015-11-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,106.4,5127.95
0991-BRRFB,2018-06-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,49.4,874.8
3882-IYOIJ,2015-02-01,No,Two year,No,Credit card (automatic),115.25,6758.45
8749-TZYEC,2014-02-01,No,Two year,No,Credit card (automatic),24.8,1874.3
1755-FZQEC,2016-11-01,No,One year,No,Mailed check,19.9,791.15
3115-JPJDD,2015-03-01,No,One year,Yes,Credit card (automatic),81.25,4639.45
5600-KTXFM,2019-12-01,No,Month-to-month,No,Mailed check,69.95,143.9
3871-IKPYH,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,69.1,69.1
6319-IEJWJ,2018-04-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,90.2,1776.55
9025-AOMKI,2019-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4
6339-TBELP,2014-03-01,No,Two year,Yes,Credit card (automatic),86.4,6172
7964-YESJC,2018-02-01,No,Month-to-month,No,Mailed check,66.3,1559.45
6173-GOLSU,2014-07-01,No,Month-to-month,Yes,Credit card (automatic),94.65,6079
5275-SQEIZ,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed check,80.85,80.85
7716-YTYHG,2016-01-01,2020-01-01 00:00:00,One year,Yes,Mailed check,82.05,4029.95
9938-ZREHM,2017-01-01,No,One year,No,Mailed check,72.1,2658.4
7950-XWOVN,2019-03-01,No,Month-to-month,No,Mailed check,34.7,383.55
4390-KYULV,2019-08-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),20.55,51.15
4647-MUZON,2018-08-01,No,Month-to-month,Yes,Credit card (automatic),95.95,1745.5
9702-AIUJO,2015-12-01,No,One year,Yes,Bank transfer (automatic),44.8,2230.85
8849-PRIQJ,2014-07-01,No,One year,Yes,Electronic check,109.4,7281.6
8851-RAGOV,2018-01-01,No,Month-to-month,Yes,Mailed check,71.05,1837.7
1304-NECVQ,2019-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,78.55,149.55
5396-IZEPB,2019-05-01,No,Month-to-month,No,Credit card (automatic),19.7,180.7
1729-VLAZJ,2019-04-01,No,One year,No,Mailed check,40.25,411.45
8285-ABVLB,2014-04-01,No,Two year,No,Credit card (automatic),19.85,1328.35
0701-TJSEF,2019-05-01,No,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95
5712-VBOXD,2019-10-01,No,Month-to-month,Yes,Credit card (automatic),20.15,68.45
6629-LADHQ,2019-12-01,No,Month-to-month,No,Mailed check,50.95,123.05
8945-GRKHX,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,78.65,78.65
1559-DTODC,2018-07-01,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35
4797-MIWUM,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7
6959-UWKHF,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,42.9,42.9
8720-RQSBJ,2020-01-01,No,Month-to-month,No,Electronic check,44.0,44
4537-CIBHB,2019-05-01,No,One year,No,Mailed check,20.25,172.35
3815-SLMEF,2019-09-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,34.25,139.35
5154-VEKBL,2019-01-01,2019-10-01 00:00:00,Month-to-month,No,Mailed check,58.5,539.85
4324-AHJKS,2019-09-01,No,Month-to-month,No,Credit card (automatic),55.8,300.4
4355-CVPVS,2015-06-01,No,One year,No,Bank transfer (automatic),88.9,4968
4495-LHSSK,2018-08-01,No,Month-to-month,No,Mailed check,57.65,992.7
5655-JSMZM,2015-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,96.2,4718.25
5915-ANOEI,2014-04-01,No,Two year,No,Mailed check,79.15,5536.5
9861-PDSZP,2014-02-01,No,Two year,Yes,Credit card (automatic),108.05,7806.6
4505-EXZHB,2019-04-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,74.4,434.1
7225-CBZPL,2018-09-01,No,Month-to-month,Yes,Electronic check,94.8,1563.9
6704-UTUKK,2017-09-01,No,Month-to-month,Yes,Electronic check,45.9,1332.4
4587-VVTOX,2019-07-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,105.3,545.2
2019-HDCZY,2014-11-01,No,Two year,No,Electronic check,102.6,6296.75
4652-NNHNY,2018-06-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2
8788-DOXSU,2015-03-01,No,One year,Yes,Bank transfer (automatic),61.35,3645.5
7404-JLKQG,2019-11-01,No,Month-to-month,No,Electronic check,57.55,161.45
7421-ZLUPA,2019-06-01,No,Month-to-month,Yes,Mailed check,29.25,226.95
8972-HJWNV,2019-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,84.55,646.85
3274-NSDWE,2014-06-01,No,Two year,No,Credit card (automatic),19.6,1441.65
2632-IVXVF,2014-06-01,No,Two year,No,Credit card (automatic),111.75,7511.3
3692-JHONH,2015-10-01,No,One year,Yes,Electronic check,106.5,5621.85
8915-NNTRC,2014-02-01,No,Two year,Yes,Credit card (automatic),107.7,7919.8
5914-GXMDA,2017-06-01,No,One year,No,Mailed check,19.3,593.2
7463-IFMQU,2014-02-01,No,Two year,No,Bank transfer (automatic),20.05,1423.65
2920-RNCEZ,2020-01-01,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95
2541-YGPKE,2016-08-01,No,One year,No,Credit card (automatic),63.7,2763.35
8515-OCTJS,2017-10-01,2019-11-01 00:00:00,Two year,No,Credit card (automatic),24.75,692.1
5382-TEMLV,2016-05-01,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55
3441-CGZJH,2016-07-01,No,One year,Yes,Credit card (automatic),60.4,2640.55
9592-ERDKV,2017-01-01,No,One year,No,Mailed check,79.25,2911.8
2860-RANUS,2018-05-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit card (automatic),85.8,1727.5
5261-QSHQM,2019-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,24.45,86.6
4778-IZARL,2014-11-01,No,Two year,Yes,Credit card (automatic),110.1,6705.7
0432-CAJZV,2019-11-01,No,Month-to-month,No,Mailed check,90.7,237.65
7008-LZVOZ,2014-08-01,No,Two year,Yes,Credit card (automatic),25.3,1672.35
8868-WOZGU,2017-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,105.7,2979.5
1200-TUZHR,2019-06-01,No,Month-to-month,No,Electronic check,85.2,695.75
9365-CSLBQ,2014-03-01,No,Two year,No,Mailed check,24.35,1654.6
1334-FJSVR,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,24.25,24.25
5884-FBCTL,2014-02-01,No,Two year,No,Bank transfer (automatic),25.1,1857.85
7130-CTCUS,2018-10-01,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1
6242-FEGFD,2014-08-01,No,Two year,No,Mailed check,96.6,6424.25
7625-XCQRH,2019-02-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,76.5,837.95
6194-HBGQN,2015-11-01,No,One year,Yes,Credit card (automatic),81.15,4126.2
7634-WSWDB,2019-06-01,No,Month-to-month,Yes,Electronic check,38.5,330.8
6986-IXNDM,2018-12-01,No,Month-to-month,Yes,Electronic check,92.9,1337.45
1731-TVIUK,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,93.5,362.2
2987-BJXIK,2014-04-01,No,Two year,No,Mailed check,84.7,5991.05
9769-TSBZE,2014-04-01,No,Two year,No,Electronic check,66.0,4891.5
0406-BPDVR,2015-06-01,2019-12-01 00:00:00,One year,Yes,Credit card (automatic),101.5,5373.1
0618-XWMSS,2017-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55
1395-WSWXR,2018-02-01,No,Two year,No,Mailed check,20.75,487.05
6023-GSSXW,2014-05-01,No,Two year,Yes,Credit card (automatic),61.45,4131.2
6752-APNJL,2016-08-01,No,Month-to-month,No,Mailed check,54.5,2301.15
5276-KQWHG,2019-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,69.6,131.65
0420-HLGXF,2016-11-01,No,Month-to-month,Yes,Electronic check,99.75,4036
7446-KQISO,2016-05-01,No,Two year,Yes,Bank transfer (automatic),109.75,4900.65
9823-EALYC,2014-02-01,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45
0582-AVCLN,2016-12-01,No,Two year,No,Mailed check,20.3,743.05
5803-NQJZO,2014-02-01,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65
2565-JSLRY,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed check,24.05,24.05
2607-DHDAK,2014-02-01,No,Two year,Yes,Credit card (automatic),19.8,1414.65
1073-XXCZD,2015-07-01,No,Two year,No,Bank transfer (automatic),25.7,1443.65
